Sample	Total Reads	Total Passed QC	Mapped	Duplicates	Paired in Sequencing	Properly Paired	Self and mate mapped	Singletons	Mate mapped to diff chr	Diff chr (mapQ >= 5)
GRCg7b | M301503.lib1	100.0	100.0	0.10714854996940205	0.0	100.0	0.08573556016537383	0.09072932353455895	0.01641922643484309	0.00012818812220006487	3.901377632175887e-05
GRCg7b | M301504.lib1	100.0	100.0	0.03418263661796453	0.0	100.0	0.018001367892593483	0.01908168481765454	0.015100951800309993	5.871287636201396e-06	5.871287636201396e-06
GRCg7b | M301505.lib1	100.0	100.0	0.041883834672407236	0.0	100.0	0.02663623643211516	0.027068085619748706	0.014815749052658528	5.5365280465839044e-06	5.5365280465839044e-06
GRCg7b | M301506.lib1	100.0	100.0	0.020318996545770587	0.0	100.0	0.005718374027876416	0.0058792490005276695	0.014439747545242918	0.0	0.0
GRCg7b | M301507.lib1	100.0	100.0	0.05297263871480091	0.0	100.0	0.02232317543321714	0.023041622458654015	0.02993101625614689	0.00015395293402218718	0.0
GRCg7b | M301508.lib1	100.0	100.0	0.022116909834909913	0.0	100.0	0.005803194504826237	0.0059013319541750455	0.01621557788073487	0.0	0.0
GRCg7b | M301509.lib1	100.0	100.0	0.025581513761956515	0.0	100.0	0.0071273543901853986	0.007322547976771072	0.018258965785185443	1.1153919233466978e-05	0.0
GRCg7b | M301510.lib1	100.0	100.0	0.2737783682034808	0.0	100.0	0.23750841650318158	0.25508500457765737	0.018693363625823398	0.00046017887040453875	0.00015713424843081812
GRCg7b | M301511.lib1	100.0	100.0	0.13862983282938363	0.0	100.0	0.1167123650390009	0.11847513100864358	0.020154701820740015	0.0	0.0
GRCg7b | M301512.lib1	100.0	100.0	0.04440651796794876	0.0	100.0	0.00976214039977648	0.010379287206658903	0.03402723076128986	0.0001122085103422584	0.0
GRCg7b | M301513.lib1	100.0	100.0	0.23208898831608868	0.0	100.0	0.2105266767535164	0.2170125160143176	0.015076472301771143	0.0002305813410859116	0.0001152906705429558
GRCg7b | M301514.lib1	100.0	100.0	0.017586215856563708	0.0	100.0	0.005854700594813255	0.006003970581649853	0.011582245274913852	2.211407212394053e-05	0.0
GRCg7b | M301515.lib1	100.0	100.0	0.018982472384556377	0.0	100.0	0.005227867946851314	0.005269802716478463	0.013712669668077913	6.989128271191597e-06	3.4945641355957983e-06
GRCg7b | M301516.lib1	100.0	100.0	0.0259035149149795	0.0	100.0	0.008899415361130564	0.009741358282121696	0.016162156632857805	7.868625429823663e-06	0.0
GRCg7b | M301517.lib1	100.0	100.0	0.05086809467460514	0.0	100.0	0.017187362032290387	0.01730548823182503	0.03356260644278011	0.0	0.0
GRCg7b | M301518.lib1	100.0	100.0	0.029171803581850734	0.0	100.0	0.006168396823419088	0.006229875861526255	0.022941927720324478	0.0	0.0
GRCg7b | M301519.lib1	100.0	100.0	0.2087146761826984	0.0	100.0	0.156139239639259	0.1804019464365375	0.02831272974616088	0.00014223740485908427	7.111870242954214e-05
GRCg7b | M301520.lib1	100.0	100.0	0.11441230918636763	0.0	100.0	0.0911720593097566	0.09374898506927086	0.020663324117096784	0.00011713298906883001	1.064845355171182e-05
GRCg7b | M301521.lib1	100.0	100.0	0.022870661865520506	0.0	100.0	0.009541775943894357	0.010174411940174457	0.012696249925346051	0.0	0.0
GRCg7b | M301522.lib1	100.0	100.0	0.17270621856728482	0.0	100.0	0.1611426109949916	0.16412699976520412	0.008579218802080731	0.00014382596482951767	3.955214032811736e-05
GRCg7b | M301523.lib1	100.0	100.0	0.06164652659841194	0.0	100.0	0.0478128143540321	0.05038946392397295	0.01125706267443899	0.0001336590555012545	3.3414763875313625e-05
GRCg7b | M301524.lib1	100.0	100.0	0.05155180920332384	0.0	100.0	0.0361102472610082	0.037854938707112734	0.0136968704962111	4.8656733556700175e-05	1.3901923873342908e-05
GRCg7b | M301525.lib1	100.0	100.0	2.2675061494369597	0.0	100.0	2.1794958590030014	2.211540631417417	0.0559655180195428	0.0015796718795838692	0.00022566741136912418
GRCg7b | M301526.lib1	100.0	100.0	0.016164008948112017	0.0	100.0	0.003907695894211864	0.004104458023829783	0.012059550924282233	0.0	0.0
GRCg7b | M301527.lib1	100.0	100.0	0.010441242013431001	0.0	100.0	0.0022851096494989945	0.002342079142145784	0.008099162871285218	0.0	0.0
GRCg7b | M301528.lib1	100.0	100.0	0.12868635802072895	0.0	100.0	0.10992313838979242	0.11710905229100216	0.01157730572972679	0.00012648473313460473	5.138442283593317e-05
GRCg7b | M301529.lib1	100.0	100.0	0.043939579476614775	0.0	100.0	0.018728345350688267	0.020889308275767682	0.023050271200847097	0.0	0.0
GRCg7b | M301530.lib1	100.0	100.0	0.05666382505148114	0.0	100.0	0.046851034347229176	0.04767858755313887	0.008985237498342276	1.571303555524735e-05	7.856517777623674e-06
GRCg7b | M301531.lib1	100.0	100.0	0.01491109596690421	0.0	100.0	0.005362051719982764	0.005515124565053641	0.00939597140185057	9.00428500416921e-06	0.0
GRCg7b | M301532.lib1	100.0	100.0	0.014691323646143738	0.0	100.0	0.0015954827028864364	0.0017243104987716767	0.01296701314737206	0.0	0.0
GRCg7b | M301533.lib1	100.0	100.0	0.13410929373848332	0.0	100.0	0.10861548458395288	0.1093269397231491	0.02478235401533423	0.0	0.0
GRCg7b | M301534.lib1	100.0	100.0	0.03418791072140103	0.0	100.0	0.02190915405385559	0.022029534021184467	0.012158376700216564	0.0	0.0
GRCg7b | M301535.lib1	100.0	100.0	0.0332412077005632	0.0	100.0	0.008602010482513089	0.009785126119855584	0.023456081580707618	1.0854271902224719e-05	0.0
GRCg7b | M301536.lib1	100.0	100.0	0.43225750124671464	0.0	100.0	0.40257275789586344	0.41813303956233894	0.01412446168437578	0.00040069394849292996	0.00015137326943066243
GRCg7b | M301537.lib1	100.0	100.0	0.13527275235953154	0.0	100.0	0.12005827754225921	0.12383249764783212	0.011440254711699422	0.00013439359426372301	3.639826511309165e-05
GRCg7b | M301538.lib1	100.0	100.0	0.028163327867840173	0.0	100.0	0.011848344946069657	0.012030144947887657	0.01613318291995252	6.268965579931035e-06	3.1344827899655176e-06
GRCg7b | M301539.lib1	100.0	100.0	0.03181947916908297	0.0	100.0	0.0014119578712112884	0.0015128120048692377	0.030306667164213725	0.0	0.0
GRCg7b | M301540.lib1	100.0	100.0	0.016455071031617283	0.0	100.0	0.0021270747582936636	0.0021529515801707155	0.01430211945144657	0.0	0.0
GRCg7b | M301541.lib1	100.0	100.0	0.014233152982780791	0.0	100.0	0.002680177469502825	0.0028043120049324292	0.011428840977848362	0.0	0.0
GRCg7b | M301542.lib1	100.0	100.0	0.01876194923443127	0.0	100.0	0.005335232744810843	0.005392416375516211	0.01336953285891506	0.0	0.0
GRCg7b | M301543.lib1	100.0	100.0	0.9649583063045573	0.0	100.0	0.8841465466878338	0.9371117289004605	0.027846577404096705	0.001487985052127305	0.00031885393974156534
GRCg7b | M301544.lib1	100.0	100.0	0.3026970401437351	0.0	100.0	0.27767846797752527	0.2878404606370139	0.014856579506721188	0.00029989989687480664	9.804419705522523e-05
GRCg7b | M301545.lib1	100.0	100.0	0.05049597805944513	0.0	100.0	0.03778531074175149	0.03843031764655041	0.01206566041289472	4.8375517859918695e-05	4.031293154993224e-06
GRCg7b | M301546.lib1	100.0	100.0	0.08744560246455534	0.0	100.0	0.03655575055326597	0.05316510609510259	0.03428049636945274	0.0	0.0
GRCg7b | M301547.lib1	100.0	100.0	0.013956054739841272	0.0	100.0	0.001418908719375328	0.0014240872183511504	0.012531967521490123	0.0	0.0
GRCg7b | M301548.lib1	100.0	100.0	0.0337721310663652	0.0	100.0	0.0036287840035125357	0.003687227084096192	0.03008490398226901	0.0	0.0
GRCg7b | M301549.lib1	100.0	100.0	0.01167642538064471	0.0	100.0	0.0014312268086592085	0.0015425444493327024	0.010133880931312006	0.0	0.0
GRCg7b | M301550.lib1	100.0	100.0	0.026486650541928974	0.0	100.0	0.003258463159815515	0.003630858949508717	0.022855791592420256	0.0	0.0
GRCg7b | M301551.lib1	100.0	100.0	0.05869569589595884	0.0	100.0	0.032481863914599916	0.037567866504579946	0.02112782939137889	8.065018973209167e-05	6.048764229906875e-05
GRCg7b | M301552.lib1	100.0	100.0	0.2223084748456483	0.0	100.0	0.1806051125038502	0.20011046465426596	0.022198010191382313	0.0009851187954755464	0.0
GRCg7b | M301553.lib1	100.0	100.0	0.013819883127938543	0.0	100.0	0.0018029020618882334	0.001859686378798099	0.011960196749140445	0.0	0.0
GRCg7b | M301554.lib1	100.0	100.0	0.8017910563444295	0.0	100.0	0.721267782127947	0.7713231331606252	0.030467923183804386	0.0008521786556029529	0.0002663058298759228
GRCg7b | M301555.lib1	100.0	100.0	0.08930528193662149	0.0	100.0	0.07293638815130742	0.07467901668492981	0.014626265251691677	0.00022447418399203708	2.9536076841057507e-06
GRCg7b | M301556.lib1	100.0	100.0	0.012246678192563934	0.0	100.0	0.001165065069558883	0.0011740617110226582	0.011072616481541276	0.0	0.0
GRCg7b | M301557.lib1	100.0	100.0	0.023100400049974375	0.0	100.0	0.009156302791454154	0.009343281746972711	0.013757118303001664	1.1332057910215539e-05	1.1332057910215539e-05
GRCg7b | M301558.lib1	100.0	100.0	0.04077024184166183	0.0	100.0	0.019081022276063956	0.019286932588395582	0.02148330925326625	0.0	0.0
GRCg7b | M301559.lib1	100.0	100.0	0.0577627924221164	0.0	100.0	0.024711614329439274	0.026667209708027995	0.031095582714088403	0.0	0.0
GRCg7b | M301560.lib1	100.0	100.0	0.00793456253774572	0.0	100.0	0.0008392898108193147	0.0009642904209413404	0.00697027211680438	0.0	0.0
GRCg7b | M301561.lib1	100.0	100.0	0.02852002634471711	0.0	100.0	0.015449413374178596	0.016415712223924864	0.012104314120792244	1.1368221761720822e-05	0.0
GRCg7b | M301562.lib1	100.0	100.0	0.29337729004015056	0.0	100.0	0.2706638080453144	0.27528740177741395	0.018089888262736616	0.00039204092210265115	4.6671538345553704e-05
GRCg7b | M301563.lib1	100.0	100.0	0.03094982385590981	0.0	100.0	0.005830717347512635	0.006056422535158285	0.024893401320751525	3.7617531274275064e-05	9.404382818568766e-06
GRCg7b | M301564.lib1	100.0	100.0	0.04542080177324905	0.0	100.0	0.03428187972816728	0.034356700363230804	0.011064101410018248	1.8705158765880388e-05	1.4028869074410292e-05
GRCg7b | M301565.lib1	100.0	100.0	0.023602763931721508	0.0	100.0	0.009531640902498893	0.00973000482736413	0.013872759104357379	0.0	0.0
GRCg7b | M301566.lib1	100.0	100.0	0.023872553731521275	0.0	100.0	0.013365575101057387	0.013731082665045488	0.010141471066475788	0.00013092808262260298	0.00013092808262260298
GRCg7b | M301567.lib1	100.0	100.0	0.01761957064263296	0.0	100.0	0.006864347276394832	0.006972277265017392	0.01064729337761557	0.0	0.0
GRCg7b | M301568.lib1	100.0	100.0	0.03555908995174731	0.0	100.0	0.010341886719034077	0.010672449308226948	0.024886640643520364	9.444645405510573e-05	0.0
GRCg7b | M301569.lib1	100.0	100.0	0.9769119538010278	0.0	100.0	0.9340821650632984	0.9491701482156013	0.027741805585426455	0.0010168817625814967	0.00039404168300033
GRCh38 | M301474.lib1	100.0	100.0	0.17203633247395062	0.0	100.0	0.15692440099898927	0.16893210206265294	0.003104230411297668	0.0008359791879765849	0.00018122625753338553
GRCh38 | M301475.lib1	100.0	100.0	58.204858345659346	0.0	100.0	50.94720673569234	57.30621068543471	0.8986476602246314	0.6204996505371975	0.31512605042016806
GRCh38 | M301476.lib1	100.0	100.0	0.10463173583234872	0.0	100.0	0.09710308165768564	0.10309613711539502	0.0015355987169537047	0.0003181578737028817	0.0001071347942060724
GRCh38 | M301477.lib1	100.0	100.0	0.24213645893110353	0.0	100.0	0.2219333344923719	0.23881831644417972	0.0033181424869237787	0.001204137334704246	0.0003788297232777403
GRCh38 | M301478.lib1	100.0	100.0	0.10562259110164715	0.0	100.0	0.09946072649397777	0.1044534473813149	0.0011691437203322325	0.0003161460060082057	8.052775624737315e-05
GRCh38 | M301479.lib1	100.0	100.0	66.93638034165413	0.0	100.0	59.73426901292357	66.50609880594983	0.43028153570429295	0.36751639077730475	0.123639773440513
GRCh38 | M301480.lib1	100.0	100.0	0.14639253454917192	0.0	100.0	0.1334571964741291	0.14389697093340803	0.002495563615763893	0.0006654836308703715	0.00023569211926658987
GRCh38 | M301481.lib1	100.0	100.0	0.9864542239285177	0.0	100.0	0.8852164904727209	0.9787720217654557	0.007682202163061967	0.005628544159075104	0.0015834602118282542
GRCh38 | M301482.lib1	100.0	100.0	0.20320926009173407	0.0	100.0	0.18063329624295538	0.19964328761809927	0.0035659724736348307	0.0012472908203745147	0.0003390072486146117
GRCh38 | M301483.lib1	100.0	100.0	6.449099551466266	0.0	100.0	5.705854841890365	6.364171901552177	0.08492764991408948	0.046800238152824795	0.016323470162174777
GRCh38 | M301484.lib1	100.0	100.0	0.1809602112851842	0.0	100.0	0.15659192948509715	0.17708501702844928	0.0038751942567349018	0.0011739187813561752	0.0004007733473984792
GRCh38 | M301485.lib1	100.0	100.0	0.27124646317270307	0.0	100.0	0.24110247719966219	0.2677912515736389	0.0034552115990641634	0.0015529040894670398	0.0004905765191725421
GRCh38 | M301486.lib1	100.0	100.0	0.36603817752189555	0.0	100.0	0.315104445024706	0.35910888471179836	0.006929292810097174	0.003176497595123754	0.0011800379835016968
GRCh38 | M301487.lib1	100.0	100.0	0.5288028273867831	0.0	100.0	0.46771779419946863	0.5223377661450211	0.006465061241761945	0.003219469891099635	0.0009175162671389426
GRCh38 | M301488.lib1	100.0	100.0	48.03180900403468	0.0	100.0	42.70192010844301	47.63934181904637	0.39246718498830757	0.3324970635931684	0.11869825802765722
GRCh38 | M301489.lib1	100.0	100.0	0.25431496938905584	0.0	100.0	0.22533068514652427	0.2511117098474992	0.0032032595415566463	0.0017282702642817253	0.0004886833161072465
GRCh38 | M301490.lib1	100.0	100.0	0.5707086130520559	0.0	100.0	0.5041118435321859	0.5641964228392758	0.006512190212779986	0.0036980130933521654	0.0011793516829972082
GRCh38 | M301491.lib1	100.0	100.0	3.1048885494518523	0.0	100.0	2.9019540335606044	3.0723266917641703	0.032561857687682216	0.012162232611317832	0.004443777977161247
GRCh38 | M301492.lib1	100.0	100.0	56.055924639976496	0.0	100.0	50.00048641964979	55.69509854375685	0.3608260962196438	0.35922091137531265	0.107547384570185
GRCh38 | M301493.lib1	100.0	100.0	1.2913871654239566	0.0	100.0	1.086265679233732	1.2777695781099914	0.013617587313965104	0.01134448154903739	0.0035254186631980757
GRCh38 | M301494.lib1	100.0	100.0	1.289183186540348	0.0	100.0	1.0878146589113484	1.274277558679042	0.01490562786130619	0.01210718965001918	0.0036786591323446477
GRCh38 | M301495.lib1	100.0	100.0	56.31245952522915	0.0	100.0	50.07959443923007	55.85411394842623	0.4583455768029282	0.3369212642678025	0.10441421060289223
GRCh38 | M301496.lib1	100.0	100.0	0.5994045487147304	0.0	100.0	0.5384216511498403	0.592143534415584	0.0072610142991463315	0.00315539384507353	0.0009021138693031058
GRCh38 | M301497.lib1	100.0	100.0	1.8232491528344485	0.0	100.0	1.6173114835422084	1.8075986730213187	0.015650479813129673	0.012915084930307482	0.003838547364579303
GRCh38 | M301498.lib1	100.0	100.0	93.24735708103773	0.0	100.0	74.39369231121056	92.24541607599177	1.001941005045953	1.0640104941110902	0.32055876332068645
GRCh38 | M301499.lib1	100.0	100.0	2.163669328239647	0.0	100.0	1.8977019094958212	2.14037300960356	0.02329631863608679	0.01503523170383193	0.004626636579087378
GRCh38 | M301500.lib1	100.0	100.0	51.53522200531396	0.0	100.0	46.19404508318984	51.206326859232355	0.3288951460816075	0.2813992152922068	0.0849169671689285
GRCh38 | M301501.lib1	100.0	100.0	10.881313612777198	0.0	100.0	9.694621742482592	10.791245820693135	0.09006779208406288	0.06805251636885067	0.021577982664148638
GRCh38 | M301502.lib1	100.0	100.0	25.546303237842512	0.0	100.0	21.86577870620515	25.36169760962974	0.18460562821277304	0.2012387091578772	0.06490256945150139
GRCh38 | M301503.lib1	100.0	100.0	4.82695219990225	0.0	100.0	3.940210403440278	4.786769993199486	0.04018220670276428	0.051043623926570136	0.014872480015999714
GRCh38 | M301504.lib1	100.0	100.0	2.7580147145870813	0.0	100.0	2.3793590283217045	2.7352254501828677	0.022789264404213565	0.02137652979180459	0.006318776630047444
GRCh38 | M301505.lib1	100.0	100.0	1.6819946283328744	0.0	100.0	1.5116311283249553	1.670172976564011	0.011821651768863631	0.009073063305108504	0.0029145923214670692
GRCh38 | M301506.lib1	100.0	100.0	3.964161017339062	0.0	100.0	3.488837258785034	3.9386475977999207	0.0255134195391418	0.02750731363631194	0.007771974526645562
GRCh38 | M301507.lib1	100.0	100.0	59.25838467372893	0.0	100.0	53.58707062043679	58.538504937283484	0.7198797364454476	0.4022819596658268	0.16097337159191477
GRCh38 | M301508.lib1	100.0	100.0	16.754413050148123	0.0	100.0	14.86852890931364	16.642135897289602	0.11227715285852041	0.11159183961625069	0.03570427602285313
GRCh38 | M301509.lib1	100.0	100.0	2.1456918136610654	0.0	100.0	1.919977843009802	2.128054286372005	0.017637527289060494	0.012805963355738586	0.0036475443132983573
GRCh38 | M301510.lib1	100.0	100.0	5.907301160101184	0.0	100.0	5.158810815929053	5.864285383656127	0.04301577644505695	0.04356468942055216	0.013176550416574808
GRCh38 | M301511.lib1	100.0	100.0	39.34042859548864	0.0	100.0	36.28171971837354	39.10850964410242	0.23191895138622126	0.17496809806198751	0.05089486695936523
GRCh38 | M301512.lib1	100.0	100.0	60.2160802597722	0.0	100.0	54.88260363068971	59.847248500480745	0.36883175929144674	0.33632485323242484	0.08964829738998291
GRCh38 | M301513.lib1	100.0	100.0	5.20558269856015	0.0	100.0	4.530835934137208	5.16995943087705	0.03562326768309931	0.038410493549631025	0.011244145355033468
GRCh38 | M301514.lib1	100.0	100.0	11.430737823640017	0.0	100.0	10.204945360487384	11.311344390787381	0.11939343285263654	0.07495341328494483	0.02687281332903277
GRCh38 | M301515.lib1	100.0	100.0	17.37222435666233	0.0	100.0	15.570722635837257	17.233912061272626	0.1383122953897016	0.10786865829146193	0.033179269292750585
GRCh38 | M301516.lib1	100.0	100.0	28.685770131866605	0.0	100.0	26.08678626331701	28.466617139302425	0.2191529925641823	0.15182673179813422	0.04948354296685322
GRCh38 | M301517.lib1	100.0	100.0	56.19065368643147	0.0	100.0	51.26335496620298	55.84482812175504	0.3458255646764273	0.29530522831572437	0.09612469486923371
GRCh38 | M301518.lib1	100.0	100.0	50.953779584147604	0.0	100.0	46.17526770504076	50.64869996808665	0.305079616060954	0.27318624559693194	0.07997315083626455
GRCh38 | M301519.lib1	100.0	100.0	31.096030401856023	0.0	100.0	27.67091871959464	30.734620697992522	0.36140970386350507	0.2705486458277264	0.10966954078208088
GRCh38 | M301520.lib1	100.0	100.0	27.845666168061666	0.0	100.0	25.436565518015236	27.669457996233334	0.17620817182833723	0.15320683543613017	0.04492197020817244
GRCh38 | M301521.lib1	100.0	100.0	6.311416564129653	0.0	100.0	5.661097555759274	6.2662538989111765	0.045162665218475714	0.035610540045905636	0.01063913799448417
GRCh38 | M301522.lib1	100.0	100.0	0.09360627271949393	0.0	100.0	0.08598356527031263	0.09206161475382571	0.0015446579656682165	0.00040951397229343415	0.00012213574612260315
GRCh38 | M301523.lib1	100.0	100.0	0.09703341323200307	0.0	100.0	0.0862881894969351	0.09535319702489717	0.0016802162071058975	0.0004821812514873437	0.00011869076959688461
GRCh38 | M301524.lib1	100.0	100.0	0.12505136279848478	0.0	100.0	0.11204535462667133	0.12248626003921864	0.0025651027592661127	0.0007358616846609146	0.00026727051754193596
GRCh38 | M301525.lib1	100.0	100.0	42.23355530838786	0.0	100.0	38.39549802921972	41.978593315829706	0.2549619925581468	0.2202445921970858	0.0695645853963689
GRCh38 | M301526.lib1	100.0	100.0	0.1532779040261313	0.0	100.0	0.13614705217527046	0.15032322499130393	0.0029546790348273753	0.0009351244817671746	0.00021806474259696723
GRCh38 | M301527.lib1	100.0	100.0	0.25342650924816246	0.0	100.0	0.2300691836471067	0.2493510521119328	0.004075457136229621	0.0011364559016596928	0.00041985731922427537
GRCh38 | M301528.lib1	100.0	100.0	0.11135435384310706	0.0	100.0	0.10037052841439043	0.10956977832413514	0.0017845755189719328	0.0005685373334777839	0.0001658233889310203
GRCh38 | M301529.lib1	100.0	100.0	64.65427948835709	0.0	100.0	58.2900124099788	63.22273469028797	1.4315447980691245	0.3908654738755289	0.15622404408962545
GRCh38 | M301530.lib1	100.0	100.0	0.14025246908886	0.0	100.0	0.12651278993102755	0.13731310872087302	0.0029393603679869974	0.0006223912522961792	0.00018044116137998472
GRCh38 | M301531.lib1	100.0	100.0	0.530253732605118	0.0	100.0	0.44204118099274864	0.5222226043370511	0.008031128268066927	0.004795839629272193	0.0014217358378094504
GRCh38 | M301532.lib1	100.0	100.0	0.2839758706847673	0.0	100.0	0.2546407964002072	0.2799319534970768	0.004043917187690524	0.0013389145483984506	0.00043724700196775976
GRCh38 | M301533.lib1	100.0	100.0	42.673678282447455	0.0	100.0	39.00192099680646	42.4318276274268	0.24185065502065176	0.21159393999287918	0.05787358243567233
GRCh38 | M301534.lib1	100.0	100.0	30.998292858083577	0.0	100.0	28.571972887836388	30.80434463890345	0.1939482191801246	0.1365879194653109	0.03627987187738397
GRCh38 | M301535.lib1	100.0	100.0	0.7860664525467104	0.0	100.0	0.6776392243989308	0.7565629209239143	0.029503531622795974	0.019281454163994745	0.012633604947765399
GRCh38 | M301536.lib1	100.0	100.0	0.2314074944776495	0.0	100.0	0.20818190879225	0.22771201019953663	0.0036954842781129083	0.0013858066042923406	0.0003819851537472477
GRCh38 | M301537.lib1	100.0	100.0	0.43166641652061183	0.0	100.0	0.36826108200917607	0.42737620725206493	0.004290209268546917	0.003439972863799153	0.0009617428184851765
GRCh38 | M301538.lib1	100.0	100.0	0.8854808721842143	0.0	100.0	0.791294659082564	0.8752048829711451	0.01027598921306922	0.005125568984753389	0.0014631169647386947
GRCh38 | M301539.lib1	100.0	100.0	61.629115765626544	0.0	100.0	57.232044321771525	61.27941996397015	0.34969580165639125	0.2620945012688672	0.0879272408792264
GRCh38 | M301540.lib1	100.0	100.0	3.4827906062694307	0.0	100.0	3.1406268551761087	3.4400363643226615	0.042754241946769446	0.02930834990395149	0.014569295574059704
GRCh38 | M301541.lib1	100.0	100.0	1.0390154073746851	0.0	100.0	0.9478678278021503	1.0294456094336544	0.009569797941030614	0.00505289797936564	0.0015354109882050285
GRCh38 | M301542.lib1	100.0	100.0	1.5696088696323087	0.0	100.0	1.4218604516360855	1.5529341319724166	0.01667473765989219	0.01018042538870907	0.004552771774165637
